-880	325	27.66
-880	305	27.66
-880	285	27.683
-880	265	27.698
-880	245	27.71
-880	225	27.725
-880	205	27.729
-880	185	27.738
-880	165	27.744
-880	145	27.748
-880	125	27.752
-880	105	27.747
-880	85	27.751
-880	65	27.75
-880	45	27.746
-880	25	27.731
-880	5	27.732
-880	-15	27.792
-880	-35	27.843
-880	-55	27.824
-880	-75	27.812
-880	-95	27.795
-880	-115	27.783
-880	-135	27.779
-880	-155	27.779
-880	-175	27.792
-880	-195	27.802
-880	-215	27.813
-880	-235	27.828
-880	-255	27.845
-880	-275	27.858
-880	-295	27.878
-880	-315	27.89
-880	-335	27.89
-880	-355	27.877
-880	-375	27.865
-880	-395	27.861
-880	-415	27.838
-880	-435	27.824
-880	-455	27.806
-880	-475	27.81
-880	-495	27.804
-880	-515	27.809
-880	-535	27.808
-880	-555	27.814
-880	-575	27.836
-880	-595	27.837
-880	-615	27.829
-880	-635	27.837
-880	-655	27.839
-880	-675	27.837
-880	-695	27.843
-880	-715	27.846
-880	-735	27.843
-860	-735	27.841
-860	-715	27.843
-860	-695	27.843
-860	-675	27.836
-860	-655	27.84
-860	-635	27.842
-860	-615	27.843
-860	-595	27.843
-860	-575	27.841
-860	-555	27.834
-860	-535	27.826
-860	-515	27.839
-860	-495	27.841
-860	-475	27.84
-860	-455	27.822
-860	-435	27.844
-860	-415	27.845
-860	-395	27.851
-860	-375	27.858
-860	-355	27.872
-860	-335	27.881
-860	-315	27.887
-860	-295	27.884
-860	-275	27.861
-860	-255	27.855
-860	-235	27.844
-860	-215	27.828
-860	-195	27.807
-860	-175	27.798
-860	-155	27.792
-860	-135	27.784
-860	-115	27.788
-860	-95	27.807
-860	-75	27.808
-860	-55	27.842
-860	-35	27.852
-860	-15	27.811
-860	5	27.755
-860	25	27.754
-860	45	27.766
-860	65	27.769
-860	85	27.769
-860	105	27.764
-860	125	27.764
-860	145	27.761
-860	165	27.761
-860	185	27.758
-860	205	27.752
-860	225	27.744
-860	245	27.737
-860	265	27.728
-860	285	27.72
-860	305	27.7
-860	325	27.688
-860	345	27.729
-860	365	27.777
-860	385	27.766
-860	405	27.752
-860	425	27.754
-860	445	27.759
-860	465	27.756
-860	485	27.753
-860	505	27.749
-860	525	27.748
-860	545	27.74
-860	565	27.723
-860	585	27.732
-860	605	27.731
-860	625	27.728
-860	645	27.726
-860	665	27.722
-860	685	27.725
-860	705	27.728
-860	725	27.676
-860	745	27.933
-840	745	27.941
-840	725	27.678
-840	705	27.718
-840	685	27.712
-840	665	27.712
-840	645	27.723
-840	625	27.727
-840	605	27.726
-840	585	27.732
-840	565	27.738
-840	545	27.744
-840	525	27.745
-840	505	27.749
-840	485	27.748
-840	465	27.756
-840	445	27.758
-840	425	27.74
-840	405	27.732
-840	385	27.764
-840	365	27.78
-840	345	27.742
-840	325	27.711
-840	305	27.724
-840	285	27.738
-840	265	27.747
-840	245	27.753
-840	225	27.758
-840	205	27.767
-840	185	27.772
-840	165	27.77
-840	145	27.766
-840	125	27.774
-840	105	27.774
-840	85	27.78
-840	65	27.773
-840	45	27.772
-840	25	27.769
-840	5	27.771
-840	-15	27.814
-840	-35	27.852
-840	-55	27.843
-840	-75	27.825
-840	-95	27.816
-840	-115	27.803
-840	-135	27.789
-840	-155	27.801
-840	-175	27.806
-840	-195	27.812
-840	-215	27.828
-840	-235	27.842
-840	-255	27.85
-840	-275	27.857
-840	-295	27.873
-840	-315	27.876
-840	-335	27.872
-840	-355	27.864
-840	-375	27.858
-840	-395	27.839
-840	-415	27.837
-840	-435	27.846
-840	-455	27.819
-840	-475	27.839
-840	-495	27.835
-840	-515	27.84
-840	-535	27.836
-840	-555	27.829
-840	-575	27.842
-840	-595	27.842
-840	-615	27.842
-840	-635	27.837
-840	-655	27.835
-840	-675	27.834
-840	-695	27.84
-840	-715	27.841
-840	-735	27.832
-820	-735	27.823
-820	-715	27.837
-820	-695	27.837
-820	-675	27.826
-820	-655	27.836
-820	-635	27.837
-820	-615	27.839
-820	-595	27.839
-820	-575	27.84
-820	-555	27.831
-820	-535	27.833
-820	-515	27.837
-820	-495	27.836
-820	-475	27.839
-820	-455	27.816
-820	-435	27.844
-820	-415	27.825
-820	-395	27.827
-820	-375	27.851
-820	-355	27.849
-820	-335	27.861
-820	-315	27.869
-820	-295	27.867
-820	-275	27.854
-820	-255	27.849
-820	-235	27.841
-820	-215	27.835
-820	-195	27.827
-820	-175	27.811
-820	-155	27.809
-820	-135	27.803
-820	-115	27.811
-820	-95	27.819
-820	-75	27.831
-820	-55	27.841
-820	-35	27.844
-820	-15	27.817
-820	5	27.775
-820	25	27.773
-820	45	27.782
-820	65	27.786
-820	85	27.787
-820	105	27.786
-820	125	27.784
-820	145	27.779
-820	165	27.783
-820	185	27.783
-820	205	27.776
-820	225	27.772
-820	245	27.762
-820	265	27.759
-820	285	27.751
-820	305	27.737
-820	325	27.727
-820	345	27.751
-820	365	27.776
-820	385	27.769
-820	405	27.741
-820	425	27.75
-820	445	27.761
-820	465	27.758
-820	485	27.749
-820	505	27.739
-820	525	27.737
-820	545	27.743
-820	565	27.741
-820	585	27.731
-820	605	27.73
-820	625	27.729
-820	645	27.726
-820	665	27.717
-820	685	27.717
-820	705	27.722
-820	725	27.697
-820	745	27.65
-800	745	27.668
-800	725	27.708
-800	705	27.723
-800	685	27.721
-800	665	27.727
-800	645	27.728
-800	625	27.728
-800	605	27.727
-800	585	27.733
-800	565	27.738
-800	545	27.745
-800	525	27.743
-800	505	27.741
-800	485	27.756
-800	465	27.757
-800	445	27.763
-800	425	27.767
-800	405	27.763
-800	385	27.772
-800	365	27.782
-800	345	27.76
-800	325	27.744
-800	305	27.755
-800	285	27.757
-800	265	27.77
-800	245	27.776
-800	225	27.782
-800	205	27.787
-800	185	27.788
-800	165	27.793
-800	145	27.794
-800	125	27.788
-800	105	27.788
-800	85	27.794
-800	65	27.787
-800	45	27.785
-800	25	27.771
-800	5	27.781
-800	-15	27.822
-800	-35	27.853
-800	-55	27.85
-800	-75	27.842
-800	-95	27.832
-800	-115	27.825
-800	-135	27.823
-800	-155	27.819
-800	-175	27.818
-800	-195	27.832
-800	-215	27.837
-800	-235	27.843
-800	-255	27.85
-800	-275	27.848
-800	-295	27.858
-800	-315	27.857
-800	-335	27.849
-800	-355	27.843
-800	-375	27.844
-800	-395	27.846
-800	-415	27.838
-800	-435	27.843
-800	-455	27.822
-800	-475	27.834
-800	-495	27.833
-800	-515	27.835
-800	-535	27.831
-800	-555	27.831
-800	-575	27.833
-800	-595	27.834
-800	-615	27.832
-800	-635	27.831
-800	-655	27.833
-800	-675	27.829
-800	-695	27.834
-800	-715	27.829
-800	-735	27.818
-780	-735	27.812
-780	-715	27.822
-780	-695	27.819
-780	-675	27.823
-780	-655	27.82
-780	-635	27.819
-780	-615	27.821
-780	-595	27.818
-780	-575	27.819
-780	-555	27.812
-780	-535	27.816
-780	-515	27.814
-780	-495	27.818
-780	-475	27.817
-780	-455	27.817
-780	-435	27.825
-780	-415	27.824
-780	-395	27.838
-780	-375	27.839
-780	-355	27.843
-780	-335	27.847
-780	-315	27.843
-780	-295	27.857
-780	-275	27.843
-780	-255	27.839
-780	-235	27.762
-780	-215	27.808
-780	-195	27.828
-780	-175	27.813
-780	-155	27.825
-780	-135	27.825
-780	-115	27.827
-780	-95	27.832
-780	-75	27.839
-780	-55	27.844
-780	-35	27.852
-780	-15	27.823
-780	5	27.776
-780	25	27.778
-780	45	27.787
-780	65	27.789
-780	85	27.793
-780	105	27.792
-780	125	27.793
-780	145	27.791
-780	165	27.795
-780	185	27.788
-780	205	27.79
-780	225	27.783
-780	245	27.78
-780	265	27.775
-780	285	27.764
-780	305	27.747
-780	325	27.751
-780	345	27.764
-780	365	27.782
-780	385	27.775
-780	405	27.764
-780	425	27.766
-780	445	27.758
-780	465	27.747
-780	485	27.752
-780	505	27.74
-780	525	27.746
-780	545	27.735
-780	565	27.734
-780	585	27.73
-780	605	27.735
-780	625	27.72
-780	645	27.724
-780	665	27.727
-780	685	27.722
-780	705	27.718
-780	725	27.699
-780	745	27.657
-760	745	27.637
-760	725	27.676
-760	705	27.722
-760	685	27.725
-760	665	27.726
-760	645	27.733
-760	625	27.735
-760	605	27.725
-760	585	27.726
-760	565	27.731
-760	545	27.747
-760	525	27.75
-760	505	27.749
-760	485	27.75
-760	465	27.761
-760	445	27.764
-760	425	27.77
-760	405	27.774
-760	385	27.779
-760	365	27.781
-760	345	27.772
-760	325	27.761
-760	305	27.767
-760	285	27.773
-760	265	27.779
-760	245	27.785
-760	225	27.79
-760	205	27.796
-760	185	27.796
-760	165	27.798
-760	145	27.801
-760	125	27.801
-760	105	27.794
-760	85	27.798
-760	65	27.792
-760	45	27.787
-760	25	27.778
-760	5	27.772
-760	-15	27.82
-760	-35	27.852
-760	-55	27.856
-760	-75	27.843
-760	-95	27.813
-760	-115	27.843
-760	-135	27.839
-760	-155	27.836
-760	-175	27.827
-760	-195	27.837
-760	-215	27.818
-760	-235	27.754
-760	-255	27.84
-760	-275	27.841
-760	-295	27.845
-760	-315	27.837
-760	-335	27.827
-760	-355	27.821
-760	-375	27.832
-760	-395	27.834
-760	-415	27.83
-760	-435	27.833
-760	-455	27.805
-760	-475	27.826
-760	-495	27.826
-760	-515	27.82
-760	-535	27.781
-760	-555	27.82
-760	-575	27.818
-760	-595	27.819
-760	-615	27.815
-760	-635	27.823
-760	-655	27.825
-760	-675	27.825
-760	-695	27.826
-760	-715	27.82
-760	-735	27.813
-740	-735	27.814
-740	-715	27.819
-740	-695	27.825
-740	-675	27.823
-740	-655	27.823
-740	-635	27.82
-740	-615	27.807
-740	-595	27.809
-740	-575	27.812
-740	-555	27.813
-740	-535	27.768
-740	-515	27.814
-740	-495	27.824
-740	-475	27.819
-740	-455	27.788
-740	-435	27.826
-740	-415	27.831
-740	-395	27.828
-740	-375	27.827
-740	-355	27.779
-740	-335	27.805
-740	-315	27.842
-740	-295	27.848
-740	-275	27.841
-740	-255	27.834
-740	-235	27.843
-740	-215	27.84
-740	-195	27.839
-740	-175	27.833
-740	-155	27.845
-740	-135	27.847
-740	-115	27.85
-740	-95	27.834
-740	-75	27.857
-740	-55	27.862
-740	-35	27.862
-740	-15	27.819
-740	5	27.769
-740	25	27.768
-740	45	27.788
-740	65	27.792
-740	85	27.795
-740	105	27.794
-740	125	27.798
-740	145	27.801
-740	165	27.802
-740	185	27.8
-740	205	27.796
-740	225	27.796
-740	245	27.787
-740	265	27.774
-740	285	27.773
-740	305	27.766
-740	325	27.758
-740	345	27.763
-740	365	27.778
-740	385	27.767
-740	405	27.763
-740	425	27.767
-740	445	27.764
-740	465	27.759
-740	485	27.757
-740	505	27.743
-740	525	27.753
-740	545	27.746
-740	565	27.737
-740	585	27.727
-740	605	27.723
-740	625	27.737
-740	645	27.735
-740	665	27.735
-740	685	27.726
-740	705	27.727
-740	725	27.69
-740	745	27.645
-720	745	27.665
-720	725	27.706
-720	705	27.732
-720	685	27.737
-720	665	27.737
-720	645	27.739
-720	625	27.737
-720	605	27.729
-720	585	27.735
-720	565	27.745
-720	545	27.752
-720	525	27.757
-720	505	27.752
-720	485	27.758
-720	465	27.763
-720	445	27.768
-720	425	27.769
-720	405	27.721
-720	385	27.777
-720	365	27.783
-720	345	27.771
-720	325	27.767
-720	305	27.776
-720	285	27.779
-720	265	27.785
-720	245	27.792
-720	225	27.796
-720	205	27.8
-720	185	27.801
-720	165	27.803
-720	145	27.802
-720	125	27.802
-720	105	27.792
-720	85	27.794
-720	65	27.793
-720	45	27.783
-720	25	27.725
-720	5	27.763
-720	-15	27.82
-720	-35	27.864
-720	-55	27.871
-720	-75	27.864
-720	-95	27.859
-720	-115	27.854
-720	-135	27.844
-720	-155	27.845
-720	-175	27.836
-720	-195	27.842
-720	-215	27.842
-720	-235	27.843
-720	-255	27.841
-720	-275	27.839
-720	-295	27.846
-720	-315	27.84
-720	-335	27.825
-720	-355	27.811
-720	-375	27.824
-720	-395	27.82
-720	-415	27.823
-720	-435	27.823
-720	-455	27.79
-720	-475	27.819
-720	-495	27.82
-720	-515	27.818
-720	-535	27.794
-720	-555	27.811
-720	-575	27.804
-720	-595	27.807
-720	-615	27.802
-720	-635	27.818
-720	-655	27.821
-720	-675	27.826
-720	-695	27.825
-720	-715	27.82
-720	-735	27.804
-700	-735	27.794
-700	-715	27.819
-700	-695	27.821
-700	-675	27.822
-700	-655	27.822
-700	-635	27.816
-700	-615	27.814
-700	-595	27.814
-700	-575	27.804
-700	-555	27.811
-700	-535	27.796
-700	-515	27.812
-700	-495	27.818
-700	-475	27.816
-700	-455	27.786
-700	-435	27.818
-700	-415	27.824
-700	-395	27.825
-700	-375	27.82
-700	-355	27.831
-700	-335	27.834
-700	-315	27.838
-700	-295	27.842
-700	-275	27.841
-700	-255	27.846
-700	-235	27.843
-700	-215	27.843
-700	-195	27.844
-700	-175	27.84
-700	-155	27.853
-700	-135	27.858
-700	-115	27.859
-700	-95	27.867
-700	-75	27.873
-700	-55	27.88
-700	-35	27.879
-700	-15	27.827
-700	5	27.77
-700	25	27.763
-700	45	27.786
-700	65	27.783
-700	85	27.795
-700	105	27.795
-700	125	27.801
-700	145	27.799
-700	165	27.796
-700	185	27.801
-700	205	27.796
-700	225	27.796
-700	245	27.793
-700	265	27.788
-700	285	27.784
-700	305	27.776
-700	325	27.768
-700	345	27.774
-700	365	27.782
-700	385	27.774
-700	405	27.778
-700	425	27.774
-700	445	27.766
-700	465	27.761
-700	485	27.763
-700	505	27.756
-700	525	27.756
-700	545	27.722
-700	565	27.748
-700	585	27.747
-700	605	27.743
-700	625	27.744
-700	645	27.744
-700	665	27.741
-700	685	27.738
-700	705	27.734
-700	725	27.704
-700	745	27.676
-680	745	27.696
-680	725	27.717
-680	705	27.734
-680	685	27.737
-680	665	27.739
-680	645	27.744
-680	625	27.738
-680	605	27.745
-680	585	27.752
-680	565	27.754
-680	545	27.748
-680	525	27.749
-680	505	27.756
-680	485	27.759
-680	465	27.762
-680	445	27.766
-680	425	27.769
-680	405	27.771
-680	385	27.775
-680	365	27.774
-680	345	27.777
-680	325	27.766
-680	305	27.773
-680	285	27.786
-680	265	27.784
-680	245	27.791
-680	225	27.794
-680	205	27.796
-680	185	27.794
-680	165	27.796
-680	145	27.784
-680	125	27.79
-680	105	27.79
-680	85	27.788
-680	65	27.785
-680	45	27.778
-680	25	27.769
-680	5	27.765
-680	-15	27.825
-680	-35	27.882
-680	-55	27.876
-680	-75	27.869
-680	-95	27.868
-680	-115	27.858
-680	-135	27.852
-680	-155	27.848
-680	-175	27.836
-680	-195	27.839
-680	-215	27.837
-680	-235	27.832
-680	-255	27.834
-680	-275	27.843
-680	-295	27.847
-680	-315	27.843
-680	-335	27.833
-680	-355	27.828
-680	-375	27.817
-680	-395	27.814
-680	-415	27.811
-680	-435	27.799
-680	-455	27.783
-680	-475	27.786
-680	-495	27.793
-680	-515	27.793
-680	-535	27.792
-680	-555	27.799
-680	-575	27.808
-680	-595	27.811
-680	-615	27.809
-680	-635	27.813
-680	-655	27.814
-680	-675	27.817
-680	-695	27.818
-680	-715	27.82
-680	-735	27.798
-660	-735	27.811
-660	-715	27.822
-660	-695	27.827
-660	-675	27.823
-660	-655	27.824
-660	-635	27.823
-660	-615	27.817
-660	-595	27.823
-660	-575	27.822
-660	-555	27.818
-660	-535	27.809
-660	-515	27.818
-660	-495	27.82
-660	-475	27.817
-660	-455	27.792
-660	-435	27.819
-660	-415	27.822
-660	-395	27.825
-660	-375	27.818
-660	-355	27.83
-660	-335	27.833
-660	-315	27.846
-660	-295	27.848
-660	-275	27.838
-660	-255	27.841
-660	-235	27.845
-660	-215	27.847
-660	-195	27.847
-660	-175	27.842
-660	-155	27.856
-660	-135	27.863
-660	-115	27.869
-660	-95	27.878
-660	-75	27.872
-660	-55	27.883
-660	-35	27.887
-660	-15	27.825
-660	5	27.76
-660	25	27.768
-660	45	27.78
-660	65	27.784
-660	85	27.788
-660	105	27.781
-660	125	27.793
-660	145	27.796
-660	165	27.796
-660	185	27.796
-660	205	27.798
-660	225	27.795
-660	245	27.792
-660	265	27.79
-660	285	27.785
-660	305	27.775
-660	325	27.768
-660	345	27.772
-660	365	27.774
-660	385	27.771
-660	405	27.769
-660	425	27.764
-660	445	27.764
-660	465	27.762
-660	485	27.759
-660	505	27.761
-660	525	27.758
-660	545	27.756
-660	565	27.753
-660	585	27.754
-660	605	27.745
-660	625	27.738
-660	645	27.742
-660	665	27.737
-660	685	27.737
-660	705	27.737
-660	725	27.728
-660	745	27.711
-640	745	27.712
-640	725	27.725
-640	705	27.734
-640	685	27.73
-640	665	27.724
-640	645	27.732
-640	625	27.746
-640	605	27.753
-640	585	27.754
-640	565	27.758
-640	545	27.755
-640	525	27.757
-640	505	27.758
-640	485	27.759
-640	465	27.759
-640	445	27.76
-640	425	27.756
-640	405	27.757
-640	385	27.766
-640	365	27.768
-640	345	27.768
-640	325	27.768
-640	305	27.776
-640	285	27.782
-640	265	27.788
-640	245	27.793
-640	225	27.795
-640	205	27.797
-640	185	27.794
-640	165	27.794
-640	145	27.79
-640	125	27.788
-640	105	27.781
-640	85	27.786
-640	65	27.783
-640	45	27.778
-640	25	27.766
-640	5	27.766
-640	-15	27.834
-640	-35	27.896
-640	-55	27.894
-640	-75	27.888
-640	-95	27.883
-640	-115	27.871
-640	-135	27.864
-640	-155	27.861
-640	-175	27.848
-640	-195	27.853
-640	-215	27.846
-640	-235	27.848
-640	-255	27.843
-640	-275	27.83
-640	-295	27.831
-640	-315	27.843
-640	-335	27.828
-640	-355	27.832
-640	-375	27.82
-640	-395	27.823
-640	-415	27.818
-640	-435	27.819
-640	-455	27.792
-640	-475	27.82
-640	-495	27.821
-640	-515	27.823
-640	-535	27.815
-640	-555	27.816
-640	-575	27.825
-640	-595	27.825
-640	-615	27.823
-640	-635	27.819
-640	-655	27.823
-640	-675	27.821
-640	-695	27.826
-640	-715	27.828
-640	-735	27.823
-620	-735	27.826
-620	-715	27.829
-620	-695	27.822
-620	-675	27.822
-620	-655	27.822
-620	-635	27.816
-620	-615	27.822
-620	-595	27.827
-620	-575	27.831
-620	-555	27.823
-620	-535	27.819
-620	-515	27.826
-620	-495	27.827
-620	-475	27.824
-620	-455	27.804
-620	-435	27.824
-620	-415	27.818
-620	-395	27.82
-620	-375	27.819
-620	-355	27.833
-620	-335	27.83
-620	-315	27.831
-620	-295	27.843
-620	-275	27.839
-620	-255	27.848
-620	-235	27.847
-620	-215	27.853
-620	-195	27.855
-620	-175	27.851
-620	-155	27.863
-620	-135	27.865
-620	-115	27.875
-620	-95	27.89
-620	-75	27.899
-620	-55	27.901
-620	-35	27.904
-620	-15	27.842
-620	5	27.762
-620	25	27.759
-620	45	27.776
-620	65	27.783
-620	85	27.785
-620	105	27.773
-620	125	27.78
-620	145	27.785
-620	165	27.792
-620	185	27.794
-620	205	27.795
-620	225	27.794
-620	245	27.793
-620	265	27.785
-620	285	27.782
-620	305	27.776
-620	325	27.767
-620	345	27.766
-620	365	27.761
-620	385	27.757
-620	405	27.747
-620	425	27.744
-620	445	27.756
-620	465	27.758
-620	485	27.759
-620	505	27.758
-620	525	27.759
-620	545	27.754
-620	565	27.757
-620	585	27.755
-620	605	27.753
-620	625	27.743
-620	645	27.733
-620	665	27.721
-620	685	27.725
-620	705	27.734
-620	725	27.725
-620	745	27.708
-600	745	27.707
-600	725	27.725
-600	705	27.735
-600	685	27.728
-600	665	27.729
-600	645	27.743
-600	625	27.743
-600	605	27.751
-600	585	27.756
-600	565	27.757
-600	545	27.754
-600	525	27.758
-600	505	27.758
-600	485	27.758
-600	465	27.752
-600	445	27.755
-600	425	27.746
-600	405	27.744
-600	385	27.754
-600	365	27.76
-600	345	27.762
-600	325	27.766
-600	305	27.772
-600	285	27.781
-600	265	27.784
-600	245	27.792
-600	225	27.795
-600	205	27.795
-600	185	27.795
-600	165	27.784
-600	145	27.783
-600	125	27.78
-600	105	27.778
-600	85	27.784
-600	65	27.779
-600	45	27.776
-600	25	27.761
-600	5	27.76
-600	-15	27.848
-600	-35	27.911
-600	-55	27.913
-600	-75	27.903
-600	-95	27.897
-600	-115	27.873
-600	-135	27.864
-600	-155	27.866
-600	-175	27.858
-600	-195	27.862
-600	-215	27.849
-600	-235	27.853
-600	-255	27.851
-600	-275	27.841
-600	-295	27.849
-600	-315	27.841
-600	-335	27.832
-600	-355	27.837
-600	-375	27.822
-600	-395	27.819
-600	-415	27.817
-600	-435	27.825
-600	-455	27.808
-600	-475	27.831
-600	-495	27.832
-600	-515	27.825
-600	-535	27.818
-600	-555	27.836
-600	-575	27.837
-600	-595	27.834
-600	-615	27.83
-600	-635	27.816
-600	-655	27.818
-600	-675	27.822
-600	-695	27.827
-600	-715	27.828
-600	-735	27.822
-580	-735	27.829
-580	-715	27.839
-580	-695	27.827
-580	-675	27.827
-580	-655	27.824
-580	-635	27.828
-580	-615	27.826
-580	-595	27.832
-580	-575	27.833
-580	-555	27.828
-580	-535	27.823
-580	-515	27.824
-580	-495	27.825
-580	-475	27.823
-580	-455	27.811
-580	-435	27.826
-580	-415	27.822
-580	-395	27.823
-580	-375	27.827
-580	-355	27.84
-580	-335	27.841
-580	-315	27.851
-580	-295	27.847
-580	-275	27.844
-580	-255	27.847
-580	-235	27.849
-580	-215	27.854
-580	-195	27.861
-580	-175	27.865
-580	-155	27.873
-580	-135	27.88
-580	-115	27.89
-580	-95	27.897
-580	-75	27.906
-580	-55	27.914
-580	-35	27.919
-580	-15	27.849
-580	5	27.76
-580	25	27.759
-580	45	27.773
-580	65	27.777
-580	85	27.779
-580	105	27.778
-580	125	27.78
-580	145	27.785
-580	165	27.791
-580	185	27.792
-580	205	27.786
-580	225	27.787
-580	245	27.789
-580	265	27.782
-580	285	27.784
-580	305	27.777
-580	325	27.767
-580	345	27.759
-580	365	27.759
-580	385	27.754
-580	405	27.755
-580	425	27.754
-580	445	27.754
-580	465	27.756
-580	485	27.757
-580	505	27.757
-580	525	27.755
-580	545	27.743
-580	565	27.756
-580	585	27.754
-580	605	27.752
-580	625	27.741
-580	645	27.744
-580	665	27.741
-580	685	27.737
-580	705	27.733
-580	725	27.733
-580	745	27.714
-560	745	27.714
-560	725	27.736
-560	705	27.739
-560	685	27.742
-560	665	27.747
-560	645	27.749
-560	625	27.749
-560	605	27.757
-560	585	27.757
-560	565	27.761
-560	545	27.757
-560	525	27.762
-560	505	27.76
-560	485	27.76
-560	465	27.76
-560	445	27.758
-560	425	27.758
-560	405	27.759
-560	385	27.758
-560	365	27.758
-560	345	27.758
-560	325	27.77
-560	305	27.779
-560	285	27.787
-560	265	27.79
-560	245	27.793
-560	225	27.796
-560	205	27.798
-560	185	27.796
-560	165	27.795
-560	145	27.792
-560	125	27.789
-560	105	27.783
-560	85	27.782
-560	65	27.783
-560	45	27.779
-560	25	27.772
-560	5	27.766
-560	-15	27.853
-560	-35	27.932
-560	-55	27.924
-560	-75	27.924
-560	-95	27.913
-560	-115	27.905
-560	-135	27.897
-560	-155	27.89
-560	-175	27.873
-560	-195	27.872
-560	-215	27.87
-560	-235	27.866
-560	-255	27.862
-560	-275	27.852
-560	-295	27.856
-560	-315	27.853
-560	-335	27.844
-560	-355	27.843
-560	-375	27.836
-560	-395	27.841
-560	-415	27.844
-560	-435	27.843
-560	-455	27.826
-560	-475	27.843
-560	-495	27.842
-560	-515	27.844
-560	-535	27.825
-560	-555	27.842
-560	-575	27.844
-560	-595	27.846
-560	-615	27.839
-560	-635	27.844
-560	-655	27.842
-560	-675	27.846
-560	-695	27.847
-560	-715	27.844
-560	-735	27.835
-540	-735	27.841
-540	-715	27.849
-540	-695	27.852
-540	-675	27.853
-540	-655	27.848
-540	-635	27.849
-540	-615	27.846
-540	-595	27.851
-540	-575	27.85
-540	-555	27.843
-540	-535	27.823
-540	-515	27.852
-540	-495	27.838
-540	-475	27.85
-540	-455	27.828
-540	-435	27.85
-540	-415	27.851
-540	-395	27.851
-540	-375	27.843
-540	-355	27.843
-540	-335	27.839
-540	-315	27.858
-540	-295	27.858
-540	-275	27.857
-540	-255	27.869
-540	-235	27.873
-540	-215	27.877
-540	-195	27.885
-540	-175	27.882
-540	-155	27.898
-540	-135	27.907
-540	-115	27.869
-540	-95	27.913
-540	-75	27.931
-540	-55	27.938
-540	-35	27.94
-540	-15	27.858
-540	5	27.768
-540	25	27.774
-540	45	27.78
-540	65	27.777
-540	85	27.784
-540	105	27.78
-540	125	27.787
-540	145	27.781
-540	165	27.791
-540	185	27.796
-540	205	27.779
